listing_id,title,location,department_slug,department,price_cop,price_raw,admin_fee_cop,bedrooms,bathrooms,area_m2,detail_url,source_page,scraped_at
15018018,"Duna, apartamento en venta en zona industrial, ibagué",Apartamento en Tolima,tolima,Tolima,257000000,Desde $ 257.000.000,,2,1,56.0,https://www.fincaraiz.com.co/proyectos-vivienda/duna-apartamentos-en-venta-en-zona-industrial-ibague/15018018,1,2026-07-03T04:46:55.353402+00:00
6914926,"Alba, apartamento en venta en hacienda santa cruz, ibagué",Apartamento en Tolima,tolima,Tolima,98282250,Desde $ 98.282.250,,2,1,40.0,https://www.fincaraiz.com.co/proyectos-vivienda/alba-apartamentos-en-venta-en-hacienda-santa-cruz-ibague/6914926,1,2026-07-03T04:46:55.356386+00:00
10732172,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,280000000,$ 280.000.000,300000,3,2,73.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/10732172,1,2026-07-03T04:46:55.358960+00:00
6677425,"Oikos palma real, apartamentos en venta en flandes",Apartamento en Tolima,tolima,Tolima,224084850,Desde $ 224.084.850,,3,2,57.15,https://www.fincaraiz.com.co/proyectos-vivienda/oikos-palma-real-apartamentos-en-venta-en-flandes/6677425,1,2026-07-03T04:46:55.361977+00:00
6915014,"Ventum, apartamento en venta en hacienda santa cruz, ibagué",Apartamento en Tolima,tolima,Tolima,175500000,Desde $ 175.500.000,,2,1,56.0,https://www.fincaraiz.com.co/proyectos-vivienda/ventum-apartamentos-en-venta-en-hacienda-santa-cruz-ibague/6915014,1,2026-07-03T04:46:55.364313+00:00
193326602,Apartamento en venta en ibagué,Apartamento en Tolima,tolima,Tolima,330000000,$ 330.000.000,,3,2,59.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193326602,1,2026-07-03T04:46:55.366763+00:00
10905939,"Valto, apartamentos en venta en zona industrial, ibagué",Apartamento en Tolima,tolima,Tolima,130250000,Desde $ 130.250.000,,2,1,40.0,https://www.fincaraiz.com.co/proyectos-vivienda/valto-apartamentos-en-venta-en-zona-industrial-ibague/10905939,1,2026-07-03T04:46:55.369739+00:00
6515948,"Terra, apartamento en venta en zona industrial, ibagué",Apartamento en Tolima,tolima,Tolima,156600000,Desde $ 156.600.000,,2,1,56.0,https://www.fincaraiz.com.co/proyectos-vivienda/terra-apartamentos-en-venta-en-zona-industrial-ibague/6515948,1,2026-07-03T04:46:55.371557+00:00
15017571,"Palma real, apartamentos en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,297000000,Desde $ 297.000.000,,2,1,60.0,https://www.fincaraiz.com.co/proyectos-vivienda/palma-real-apartamentos-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/15017571,1,2026-07-03T04:46:55.374158+00:00
193715502,"Apartamento en venta en zona industrial, ibagué",Apartamento en Tolima,tolima,Tolima,207600000,$ 207.600.000,,3,1,56.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-zona-industrial-ibague/193715502,1,2026-07-03T04:46:55.376309+00:00
193622091,"Apartamento en venta en hacienda santa cruz, ibagué",Apartamento en Tolima,tolima,Tolima,170000000,$ 170.000.000,157000,2,1,40.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-hacienda-santa-cruz-ibague/193622091,1,2026-07-03T04:46:55.378652+00:00
15018015,"Aqua, apartamentos en venta en zona industrial, ibagué",Apartamento en Tolima,tolima,Tolima,159990000,Desde $ 159.990.000,,2,1,42.0,https://www.fincaraiz.com.co/proyectos-vivienda/aqua-apartamentos-en-venta-en-zona-industrial-ibague/15018015,1,2026-07-03T04:46:55.380966+00:00
193882056,"Apartamento en venta en la pola, ibagué",Apartamento en Tolima,tolima,Tolima,390000000,$ 390.000.000,607000,2,2,134.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-pola-ibague/193882056,1,2026-07-03T04:46:55.382941+00:00
193715623,"Apartamento en venta en zona industrial, ibagué",Apartamento en Tolima,tolima,Tolima,207600000,$ 207.600.000,,2,1,56.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-zona-industrial-ibague/193715623,1,2026-07-03T04:46:55.385009+00:00
193716843,"Apartamento en venta en zona industrial, ibagué",Apartamento en Tolima,tolima,Tolima,138600000,$ 138.600.000,,2,1,40.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-zona-industrial-ibague/193716843,1,2026-07-03T04:46:55.387411+00:00
10128189,"Yari, apartamento en venta en zona industrial, ibagué",Apartamento en Tolima,tolima,Tolima,210000000,Desde $ 210.000.000,,3,2,56.55,https://www.fincaraiz.com.co/proyectos-vivienda/yari-apartamentos-en-venta-en-zona-industrial-ibague/10128189,1,2026-07-03T04:46:55.389638+00:00
10071788,"Lyla, apartamento en venta en hacienda santa cruz, ibagué",Apartamento en Tolima,tolima,Tolima,138400000,Desde $ 138.400.000,,2,1,40.0,https://www.fincaraiz.com.co/proyectos-vivienda/lyla-apartamentos-en-venta-en-hacienda-santa-cruz-ibague/10071788,1,2026-07-03T04:46:55.392224+00:00
193885980,"Apartamento en venta en prados del norte, ibagué",Apartamento en Tolima,tolima,Tolima,349000000,$ 349.000.000,290000,2,2,86.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-prados-del-norte-ibague/193885980,1,2026-07-03T04:46:55.394482+00:00
193695882,"Apartamento en venta en calarca, ibagué",Apartamento en Tolima,tolima,Tolima,460000000,$ 460.000.000,400000,3,2,98.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-calarca-ibague/193695882,1,2026-07-03T04:46:55.398657+00:00
193881263,Apartamento en venta en ibagué,Apartamento en Tolima,tolima,Tolima,235000000,$ 235.000.000,170000,3,2,54.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193881263,1,2026-07-03T04:46:55.401535+00:00
193552970,"Apartamento en venta en rincon de piedra pintada, ibagué",Apartamento en Tolima,tolima,Tolima,560000000,$ 560.000.000,500000,3,3,110.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rincon-de-piedra-pintada-ibague/193552970,1,2026-07-03T04:46:55.404322+00:00
193042891,"Apartamento en venta en quintas de flandes, flandes",Apartamento en Tolima,tolima,Tolima,195000000,$ 195.000.000,190000,2,,62.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-quintas-de-flandes-flandes/193042891,2,2026-07-03T04:46:59.720398+00:00
7872365,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,460000000,$ 460.000.000,310000,3,2,92.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/7872365,2,2026-07-03T04:46:59.722586+00:00
191255788,"Apartamento en  venta en el salado, ibagué",Apartamento en Tolima,tolima,Tolima,140000000,$ 140.000.000,,3,1,44.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-salado-ibague/191255788,2,2026-07-03T04:46:59.725428+00:00
193022424,Apartamento en venta en ibagué,Apartamento en Tolima,tolima,Tolima,140000000,$ 140.000.000,,3,2,60.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193022424,2,2026-07-03T04:46:59.727859+00:00
193322337,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,340000000,$ 340.000.000,,2,2,60.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/193322337,2,2026-07-03T04:46:59.729545+00:00
193578604,Apartamento en venta en carmen de apicalá,Apartamento en Tolima,tolima,Tolima,189000000,$ 189.000.000,140000,3,2,64.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-carmen-de-apicala/193578604,2,2026-07-03T04:46:59.731574+00:00
192183579,"Apartamento en  venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,118000000,$ 118.000.000,125000,3,1,46.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/192183579,2,2026-07-03T04:46:59.733743+00:00
192996004,"Apartamento en venta en la carolina, ibagué",Apartamento en Tolima,tolima,Tolima,299000000,$ 299.000.000,5,3,2,74.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-carolina-ibague/192996004,2,2026-07-03T04:46:59.735905+00:00
10236924,"Apartamento en venta en hacienda santa cruz, ibagué",Apartamento en Tolima,tolima,Tolima,190000000,$ 190.000.000,110000,2,1,40.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-hacienda-santa-cruz-ibague/10236924,2,2026-07-03T04:46:59.738580+00:00
192970433,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,145000000,$ 145.000.000,115000,2,1,45.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/192970433,2,2026-07-03T04:46:59.740913+00:00
193765763,"Apartamento en venta en bolivar, ibagué",Apartamento en Tolima,tolima,Tolima,415000000,$ 415.000.000,380000,3,2,90.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bolivar-ibague/193765763,2,2026-07-03T04:46:59.743173+00:00
193606997,"Apartamento en venta en varsovia, ibagué",Apartamento en Tolima,tolima,Tolima,335000000,$ 335.000.000,240000,3,2,71.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-varsovia-ibague/193606997,2,2026-07-03T04:46:59.745485+00:00
191900613,"Apartamento en  venta en la pola, ibagué",Apartamento en Tolima,tolima,Tolima,450000000,$ 450.000.000,,4,4,230.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-pola-ibague/191900613,2,2026-07-03T04:46:59.747867+00:00
193154470,"Apartamento en venta en varsovia, ibagué",Apartamento en Tolima,tolima,Tolima,370000000,$ 370.000.000,340000,3,2,93.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-varsovia-ibague/193154470,2,2026-07-03T04:46:59.750713+00:00
192103106,"Apartamento en  venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,289000000,$ 289.000.000,242000,3,2,90.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/192103106,2,2026-07-03T04:46:59.753605+00:00
192305234,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,289900000,$ 289.900.000,247000,3,2,90.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/192305234,2,2026-07-03T04:46:59.756327+00:00
10045224,"Apartamento en venta en ub. entre rios et. ii, ibagué",Apartamento en Tolima,tolima,Tolima,750000000,$ 750.000.000,800000,3,2,130.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ub-entre-rios-et-ii-ibague/10045224,2,2026-07-03T04:46:59.759178+00:00
193678103,"Apartamento en venta en la samaria, ibagué",Apartamento en Tolima,tolima,Tolima,260000000,$ 260.000.000,270000,3,2,74.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-samaria-ibague/193678103,2,2026-07-03T04:46:59.762052+00:00
193490958,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,239000000,$ 239.000.000,155000,3,2,62.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/193490958,2,2026-07-03T04:46:59.764697+00:00
193746224,"Apartamento en venta en salado, ibagué",Apartamento en Tolima,tolima,Tolima,145000000,$ 145.000.000,150000,3,2,49.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-salado-ibague/193746224,2,2026-07-03T04:46:59.767312+00:00
193765616,Apartamento en venta en melgar,Apartamento en Tolima,tolima,Tolima,260000000,$ 260.000.000,267000,2,2,57.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-melgar/193765616,2,2026-07-03T04:46:59.769498+00:00
10207598,"Apartamento en venta en jordan, ibagué",Apartamento en Tolima,tolima,Tolima,710000000,$ 710.000.000,624000,3,3,123.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-jordan-ibague/10207598,3,2026-07-03T04:47:01.990354+00:00
193222880,Apartamento en venta en melgar,Apartamento en Tolima,tolima,Tolima,220000000,$ 220.000.000,613000,2,1,75.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-melgar/193222880,3,2026-07-03T04:47:01.993270+00:00
193777241,Apartamento en venta en ibagué,Apartamento en Tolima,tolima,Tolima,290000000,$ 290.000.000,290000,3,2,90.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193777241,3,2026-07-03T04:47:01.995729+00:00
193928071,Apartamento en venta en melgar,Apartamento en Tolima,tolima,Tolima,220000000,$ 220.000.000,482000,1,1,67.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-melgar/193928071,3,2026-07-03T04:47:01.998590+00:00
193924660,"Apartamento en venta en piedra pintada, ibagué",Apartamento en Tolima,tolima,Tolima,270000000,$ 270.000.000,350000,3,2,62.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-piedra-pintada-ibague/193924660,3,2026-07-03T04:47:02.001092+00:00
193047865,"Apartamento en venta en tolemaida, nilo",Apartamento en Tolima,tolima,Tolima,230000000,$ 230.000.000,270000,3,2,57.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-tolemaida-nilo/193047865,3,2026-07-03T04:47:02.003409+00:00
193820070,"Apartamento en venta en cd. simon bolivar et. i, ibagué",Apartamento en Tolima,tolima,Tolima,219000000,$ 219.000.000,161000,3,2,53.65,https://www.fincaraiz.com.co/apartamento-en-venta-en-cd-simon-bolivar-et-i-ibague/193820070,3,2026-07-03T04:47:02.005629+00:00
193465322,"Apartamento en venta en calambeo, ibagué",Apartamento en Tolima,tolima,Tolima,1000000000,$ 1.000.000.000,350000,3,3,130.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-calambeo-ibague/193465322,3,2026-07-03T04:47:02.007917+00:00
193886619,"Apartamento en venta en jordan, ibagué",Apartamento en Tolima,tolima,Tolima,270000000,$ 270.000.000,,3,2,81.3,https://www.fincaraiz.com.co/apartamento-en-venta-en-jordan-ibague/193886619,3,2026-07-03T04:47:02.010341+00:00
193853045,Apartamento en venta en ibagué,Apartamento en Tolima,tolima,Tolima,350000000,$ 350.000.000,356000,3,2,92.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193853045,3,2026-07-03T04:47:02.012433+00:00
193789638,"Apartamento en venta en la gaviota, ibagué",Apartamento en Tolima,tolima,Tolima,130000000,$ 130.000.000,130000,3,1,57.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-gaviota-ibague/193789638,3,2026-07-03T04:47:02.014935+00:00
10212360,Apartamento en venta en melgar,Apartamento en Tolima,tolima,Tolima,229000000,$ 229.000.000,115000,3,2,75.4,https://www.fincaraiz.com.co/apartamento-en-venta-en-melgar/10212360,3,2026-07-03T04:47:02.016779+00:00
193806087,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,275000000,$ 275.000.000,195000,3,2,59.27,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/193806087,3,2026-07-03T04:47:02.019254+00:00
193797809,"Apartamento en venta en la samaria, ibagué",Apartamento en Tolima,tolima,Tolima,240000000,$ 240.000.000,180000,3,2,56.4,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-samaria-ibague/193797809,3,2026-07-03T04:47:02.021759+00:00
193754706,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,650000000,$ 650.000.000,,3,4,205.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/193754706,3,2026-07-03T04:47:02.024114+00:00
193647094,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,339000000,$ 339.000.000,250000,3,2,72.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/193647094,3,2026-07-03T04:47:02.026612+00:00
193640135,"Apartamento en venta en calambeo, ibagué",Apartamento en Tolima,tolima,Tolima,440000000,$ 440.000.000,297000,3,2,93.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-calambeo-ibague/193640135,3,2026-07-03T04:47:02.029126+00:00
193622610,Apartamento en venta en carmen de apicalá,Apartamento en Tolima,tolima,Tolima,190000000,$ 190.000.000,,3,2,63.7,https://www.fincaraiz.com.co/apartamento-en-venta-en-carmen-de-apicala/193622610,3,2026-07-03T04:47:02.031473+00:00
193625108,"Apartamento en venta en arkacentro, ibagué",Apartamento en Tolima,tolima,Tolima,320000000,$ 320.000.000,480000,3,3,91.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-arkacentro-ibague/193625108,3,2026-07-03T04:47:02.033408+00:00
193620070,Apartamento en venta en carmen de apicalá,Apartamento en Tolima,tolima,Tolima,250000000,$ 250.000.000,300000,3,2,63.3,https://www.fincaraiz.com.co/apartamento-en-venta-en-carmen-de-apicala/193620070,3,2026-07-03T04:47:02.035682+00:00
193503607,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,155000000,$ 155.000.000,,2,1,50.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/193503607,3,2026-07-03T04:47:02.037801+00:00
193011967,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,389000000,$ 389.000.000,270000,3,2,81.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/193011967,4,2026-07-03T04:47:07.069898+00:00
193687022,Apartamento en venta en ibagué,Apartamento en Tolima,tolima,Tolima,340000000,$ 340.000.000,461000,3,2,117.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193687022,4,2026-07-03T04:47:07.072419+00:00
193845192,"Apartamento en venta en yerbabuena, ibagué",Apartamento en Tolima,tolima,Tolima,230000000,$ 230.000.000,264000,3,2,68.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-yerbabuena-ibague/193845192,4,2026-07-03T04:47:07.074377+00:00
193166143,"Apartamento en venta en aparco, ibagué",Apartamento en Tolima,tolima,Tolima,370000000,$ 370.000.000,370000,3,2,92.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-aparco-ibague/193166143,4,2026-07-03T04:47:07.076462+00:00
192717022,"Apartamento en venta en cadiz, ibagué",Apartamento en Tolima,tolima,Tolima,220000000,$ 220.000.000,300000,2,2,90.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-cadiz-ibague/192717022,4,2026-07-03T04:47:07.078729+00:00
193365877,Apartamento en venta en ibagué,Apartamento en Tolima,tolima,Tolima,260000000,$ 260.000.000,,3,2,76.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193365877,4,2026-07-03T04:47:07.080641+00:00
193552946,"Apartamento en venta en hipodromo, ibagué",Apartamento en Tolima,tolima,Tolima,450000000,$ 450.000.000,320000,2,3,84.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-hipodromo-ibague/193552946,4,2026-07-03T04:47:07.082923+00:00
193381188,"Apartamento en venta en la samaria, ibagué",Apartamento en Tolima,tolima,Tolima,270000000,$ 270.000.000,163500,3,2,68.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-samaria-ibague/193381188,4,2026-07-03T04:47:07.085562+00:00
193493912,"Apartamento en venta en vergel, ibagué",Apartamento en Tolima,tolima,Tolima,510000000,$ 510.000.000,,3,2,116.36,https://www.fincaraiz.com.co/apartamento-en-venta-en-vergel-ibague/193493912,4,2026-07-03T04:47:07.087673+00:00
193660421,"Apartamento en venta en cn. las palmeras, ibagué",Apartamento en Tolima,tolima,Tolima,185000000,$ 185.000.000,,3,2,65.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-cn-las-palmeras-ibague/193660421,4,2026-07-03T04:47:07.089869+00:00
192007665,"Apartamento en  venta en centro, ibagué",Apartamento en Tolima,tolima,Tolima,340000000,$ 340.000.000,680000,3,4,140.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-ibague/192007665,4,2026-07-03T04:47:07.091815+00:00
10046322,"Apartamento en venta en prados del norte, ibagué",Apartamento en Tolima,tolima,Tolima,480000000,$ 480.000.000,400000,3,3,85.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-prados-del-norte-ibague/10046322,4,2026-07-03T04:47:07.094626+00:00
193096489,"Apartamento en venta en la samaria, ibagué",Apartamento en Tolima,tolima,Tolima,260000000,$ 260.000.000,,3,2,74.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-samaria-ibague/193096489,4,2026-07-03T04:47:07.097300+00:00
193824329,"Apartamento en venta en la pola, ibagué",Apartamento en Tolima,tolima,Tolima,160000000,$ 160.000.000,,1,1,40.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-pola-ibague/193824329,4,2026-07-03T04:47:07.099778+00:00
193824826,"Apartamento en venta en jordan et. vii, ibagué",Apartamento en Tolima,tolima,Tolima,240000000,$ 240.000.000,,2,2,57.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-jordan-et-vii-ibague/193824826,4,2026-07-03T04:47:07.101674+00:00
193212390,"Apartamento en venta en yerbabuena, ibagué",Apartamento en Tolima,tolima,Tolima,240000000,$ 240.000.000,310000,3,2,79.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-yerbabuena-ibague/193212390,4,2026-07-03T04:47:07.104053+00:00
193941714,"Apartamento en venta en piedra pintada, ibagué",Apartamento en Tolima,tolima,Tolima,260000000,$ 260.000.000,198000,2,2,62.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-piedra-pintada-ibague/193941714,4,2026-07-03T04:47:07.106115+00:00
193366281,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,393000000,$ 393.000.000,377900,3,2,91.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/193366281,4,2026-07-03T04:47:07.108031+00:00
193786527,Apartamento en venta en ibagué,Apartamento en Tolima,tolima,Tolima,260000000,$ 260.000.000,152000,3,2,63.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193786527,4,2026-07-03T04:47:07.110553+00:00
